id,client_name,total_invoices,total_invoiced,total_paid,average_days_to_pay,late_invoices_count,late_invoices_percentage,outstanding_invoices,outstanding_amount,monthly_data,payment_status_breakdown
c871053a-c2b4-4c00-8414-f16560bd5746,38,32,1080202.32,930010.15,94.75,29,90.625,12,150192.16999999998,"{""monthly_invoiced"": {""2017-12"": 65458.21000000001, ""2018-02"": 284600.22, ""2018-03"": 191476.31, ""2018-04"": 10293.87, ""2018-05"": 15483.650000000001, ""2018-07"": 20918.19, ""2018-10"": 70268.12, ""2018-11"": 41486.85, ""2019-05"": 96133.3, ""2019-07"": 52452.44, ""2019-08"": 5189.78, ""2019-09"": 125882.59, ""2019-10"": 33363.89, ""2019-12"": 67194.9}, ""monthly_paid"": {""2018-01"": 65458.21000000001, ""2018-04"": 180246.80000000002, ""2018-05"": 147168.22, ""2018-07"": 15483.650000000001, ""2018-08"": 14447.16, ""2018-09"": 31212.06, ""2018-12"": 15728.41, ""2019-01"": 41486.85, ""2019-02"": 7131.37, ""2019-09"": 180839.91, ""2019-10"": 82169.12, ""2019-12"": 54093.03, ""2020-01"": 78895.85, ""2021-05"": 15649.51}}","{""Fully Paid"": 20, ""Partially Paid"": 12}"
b3145ed0-cfdb-4b23-8e74-228770c95776,39,5,632915.68,632915.68,75.6,3,60.0,0,0.0,"{""monthly_invoiced"": {""2023-01"": 82850.72, ""2023-02"": 200230.3, ""2023-07"": 200230.3, ""2023-10"": 149604.36}, ""monthly_paid"": {""2023-02"": 82850.72, ""2023-08"": 200230.3, ""2023-11"": 200230.3, ""2023-12"": 149604.36}}","{""Fully Paid"": 5}"
0e322202-a08d-42f2-bcaf-72bb4d5748d7,40,22,5419136.27,5419136.27,42.45454545454545,12,54.54545454545454,0,0.0,"{""monthly_invoiced"": {""2023-08"": 30099.63, ""2023-11"": 615444.39, ""2023-12"": 2091373.37, ""2024-02"": 2682218.88}, ""monthly_paid"": {""2023-10"": 30099.63, ""2024-01"": 615444.39, ""2024-02"": 2091373.37, ""2024-03"": 2682218.88}}","{""Fully Paid"": 22}"
4bb5e81c-d8e9-438d-a2f5-4b22e3e2716d,41,44,2475416.6499999994,2420898.1999999993,144.1590909090909,38,86.36363636363636,2,54518.450000000004,"{""monthly_invoiced"": {""2015-01"": 81008.46, ""2015-05"": 243595.69, ""2015-06"": 474807.88, ""2015-07"": 271243.86, ""2015-08"": 201982.68, ""2015-09"": 194396.14, ""2015-10"": 81008.46, ""2015-11"": 81008.46, ""2016-07"": 69302.74, ""2016-09"": 170294.08000000002, ""2016-10"": 226956.55000000002, ""2016-11"": 126463.94, ""2017-02"": 85126.26, ""2022-04"": 25512.0, ""2022-10"": 142709.45}, ""monthly_paid"": {""2015-05"": 324604.15, ""2015-08"": 186117.6, ""2015-11"": 449443.43, ""2016-02"": 81008.46, ""2016-04"": 452351.08, ""2016-08"": 81008.46, ""2016-10"": 69302.74, ""2017-01"": 154429.0, ""2017-03"": 167302.89, ""2017-04"": 100991.34, ""2017-06"": 85126.26, ""2019-03"": 100991.34, ""2022-11"": 25512.0, ""2022-12"": 142709.45}}","{""Fully Paid"": 42, ""Partially Paid"": 2}"
8e205818-d10c-4440-8d17-5742b764367a,42,4,467636.24,350727.18,34.25,2,50.0,2,116909.06,"{""monthly_invoiced"": {""2022-06"": 350727.18, ""2022-08"": 116909.06}, ""monthly_paid"": {""2022-07"": 116909.06, ""2022-08"": 175363.59, ""2022-09"": 58454.53}}","{""Partially Paid"": 2, ""Fully Paid"": 2}"
d838a965-d676-485a-9edd-2ffc8e2666d8,43,74,2071034.41,1955408.4100000001,139.01351351351352,50,67.56756756756756,8,115626.0,"{""monthly_invoiced"": {""2015-06"": 47795.69, ""2015-08"": 134124.11, ""2016-11"": 15557.24, ""2016-12"": 27707.82, ""2017-01"": 27707.82, ""2017-02"": 27707.82, ""2018-09"": 17435.27, ""2018-11"": 17774.53, ""2018-12"": 17774.53, ""2019-01"": 17774.53, ""2019-02"": 17774.53, ""2019-03"": 17774.53, ""2019-04"": 342456.45, ""2019-05"": 216229.75, ""2019-06"": 117111.60999999999, ""2019-07"": 17774.53, ""2019-08"": 77052.29999999999, ""2019-09"": 118539.15, ""2019-10"": 53356.369999999995, ""2019-11"": 123017.32999999999, ""2019-12"": 63739.56, ""2022-01"": 40606.2, ""2022-02"": 28174.11, ""2022-03"": 68780.31, ""2022-04"": 28174.11, ""2022-05"": 40606.2, ""2022-06"": 43189.57, ""2022-08"": 95405.79, ""2022-09"": 28174.11, ""2022-10"": 41594.55, ""2022-11"": 68780.31, ""2022-12"": 28174.11, ""2023-01"": 28174.11, ""2023-08"": 15015.46}, ""monthly_paid"": {""2015-06"": 47795.69, ""2015-09"": 134124.11, ""2016-12"": 15557.24, ""2017-01"": 27707.82, ""2018-09"": 17435.27, ""2018-12"": 73190.17, ""2019-01"": 17774.53, ""2019-02"": 17774.53, ""2019-03"": 17774.53, ""2019-05"": 17774.53, ""2019-06"": 35565.45, ""2019-08"": 106696.34999999999, ""2019-09"": 687640.61, ""2019-11"": 77052.3, ""2019-12"": 77052.29999999999, ""2020-01"": 63739.56, ""2020-02"": 63739.56, ""2022-05"": 79736.91, ""2022-10"": 84522.33, ""2022-11"": 41594.55, ""2022-12"": 50393.02, ""2023-06"": 82268.51999999999, ""2023-08"": 15015.46, ""2024-02"": 103483.07}}","{""Fully Paid"": 66, ""Partially Paid"": 8}"
ec693913-2c0d-4ea4-81ca-a7aef3542125,44,10,352088.89999999997,352088.89999999997,111.7,8,80.0,0,0.0,"{""monthly_invoiced"": {""2022-06"": 49013.56, ""2022-07"": 25512.0, ""2022-08"": 115607.7, ""2023-03"": 106075.73, ""2023-05"": 5497.8, ""2023-08"": 15015.46, ""2023-09"": 17435.27, ""2023-11"": 17931.38}, ""monthly_paid"": {""2022-09"": 57090.29, ""2023-01"": 55685.14, ""2023-03"": 59922.56, ""2023-04"": 106075.73, ""2023-08"": 32450.73, ""2023-09"": 5497.8, ""2023-11"": 17435.27, ""2024-02"": 17931.38}}","{""Fully Paid"": 10}"
f445b252-581a-4c53-8e51-9fb824c147c5,45,14,268862.12,268862.12,28.214285714285715,9,64.28571428571429,0,0.0,"{""monthly_invoiced"": {""2015-05"": 39465.34, ""2016-06"": 89208.0, ""2016-08"": 64222.34, ""2016-09"": 14868.0, ""2019-03"": 61098.44}, ""monthly_paid"": {""2015-05"": 39465.34, ""2016-08"": 123694.34, ""2016-11"": 44604.0, ""2019-03"": 61098.44}}","{""Fully Paid"": 14}"
cc79bc5c-c9b6-4fec-99e7-71fc5c9fe7cf,46,5,526256.65,210502.66000000003,132.6,5,100.0,5,315753.99,"{""monthly_invoiced"": {""2015-02"": 210502.66, ""2015-03"": 315753.99}, ""monthly_paid"": {""2015-04"": 105251.33, ""2015-09"": 78938.5, ""2015-10"": 26312.829999999998}}","{""Partially Paid"": 5}"
e845229a-dc4b-4564-a881-be0126ef2f63,47,84,15844004.920000002,11050234.810000002,136.22619047619048,65,77.38095238095238,18,4793770.109999999,"{""monthly_invoiced"": {""2022-01"": 136809.8, ""2022-02"": 497165.74, ""2022-03"": 1661082.41, ""2022-05"": 6390398.149999999, ""2022-06"": 68194.92, ""2022-07"": 1974133.76, ""2022-08"": 57494.87, ""2022-09"": 557097.82, ""2022-10"": 96324.84999999999, ""2022-11"": 39652.1, ""2023-02"": 2219582.69, ""2023-04"": 91640.76, ""2023-09"": 2054427.05}, ""monthly_paid"": {""2022-03"": 497165.74, ""2022-05"": 1788856.68, ""2022-06"": 279094.01, ""2022-08"": 2125787.2399999998, ""2022-09"": 231843.15, ""2022-10"": 277809.05, ""2022-12"": 39652.1, ""2023-02"": 1565709.55, ""2023-03"": 417145.13, ""2023-04"": 197760.53, ""2023-06"": 105061.2, ""2023-09"": 2353078.07, ""2024-01"": 1171272.36}}","{""Fully Paid"": 66, ""Partially Paid"": 18}"
e5a84e7c-08d8-4aac-9868-fa2117c15310,48,1,22048.09,22048.09,94.0,1,100.0,0,0.0,"{""monthly_invoiced"": {""2014-10"": 22048.09}, ""monthly_paid"": {""2015-02"": 22048.09}}","{""Fully Paid"": 1}"
8da2603a-6303-49b7-83d4-9fc58e9d8d3b,49,2,153860.48,153860.48,75.0,1,50.0,0,0.0,"{""monthly_invoiced"": {""2022-12"": 25685.74, ""2023-01"": 128174.74}, ""monthly_paid"": {""2023-01"": 25685.74, ""2023-06"": 128174.74}}","{""Fully Paid"": 2}"
6b96d478-a8bb-46dc-9594-86fc743276da,50,4,917026.53,917026.53,50.5,2,50.0,0,0.0,"{""monthly_invoiced"": {""2019-10"": 347344.85, ""2019-12"": 569681.68}, ""monthly_paid"": {""2019-11"": 347344.85, ""2020-02"": 569681.68}}","{""Fully Paid"": 4}"
639352ee-dd9d-4439-b1f9-aa7aa3660a8c,51,5,972343.37,972343.37,76.2,5,100.0,0,0.0,"{""monthly_invoiced"": {""2015-01"": 366941.89, ""2015-03"": 252034.59, ""2015-04"": 244015.11, ""2015-06"": 101769.79, ""2022-04"": 7581.99}, ""monthly_paid"": {""2015-05"": 618976.48, ""2015-09"": 345784.89999999997, ""2022-06"": 7581.99}}","{""Fully Paid"": 5}"
3f01beb7-2844-43bb-8a17-82a1ec298dab,52,32,965051.7400000001,902204.65,71.0,24,75.0,4,62847.09,"{""monthly_invoiced"": {""2018-08"": 86891.98000000001, ""2018-10"": 94534.82, ""2018-11"": 62847.09, ""2019-01"": 57575.74, ""2019-02"": 220098.68, ""2019-05"": 79045.21, ""2019-06"": 68538.88, ""2019-07"": 114152.98000000001, ""2019-08"": 18243.18, ""2019-09"": 46993.28999999999, ""2019-10"": 39587.92, ""2019-11"": 25841.01, ""2019-12"": 50700.96}, ""monthly_paid"": {""2018-09"": 52832.76, ""2018-11"": 19518.55, ""2018-12"": 60475.600000000006, ""2019-02"": 186198.40000000002, ""2019-04"": 52590.880000000005, ""2019-06"": 73547.41, ""2019-07"": 161521.71, ""2019-08"": 108571.3, ""2019-10"": 12736.3, ""2019-11"": 58081.85, ""2019-12"": 19471.44, ""2020-02"": 65428.93, ""2020-05"": 31229.519999999997}}","{""Fully Paid"": 28, ""Partially Paid"": 4}"
0555d072-51a7-474d-abeb-0b56f6ee004d,53,8,1836662.1500000001,896796.17,127.5,7,87.5,7,939865.98,"{""monthly_invoiced"": {""2015-12"": 361860.82, ""2016-01"": 243323.38, ""2016-02"": 275567.13, ""2016-03"": 955910.8200000001}, ""monthly_paid"": {""2016-03"": 189214.97, ""2016-05"": 397228.82, ""2016-12"": 310352.38}}","{""Partially Paid"": 7, ""Fully Paid"": 1}"
439c4ac2-356c-4253-b9f4-0c5a89dd8f3f,54,3,892207.53,548421.0800000001,265.3333333333333,3,100.0,2,343786.45,"{""monthly_invoiced"": {""2018-07"": 687572.92, ""2019-07"": 204634.61}, ""monthly_paid"": {""2019-07"": 343786.47000000003, ""2019-08"": 204634.61}}","{""Partially Paid"": 2, ""Fully Paid"": 1}"
25ba70eb-de99-40c7-9888-81eb669c5c1e,55,5,1138462.69,1138462.69,29.4,3,60.0,0,0.0,"{""monthly_invoiced"": {""2023-06"": 266335.49, ""2023-07"": 301771.63, ""2023-08"": 296174.37, ""2023-10"": 137090.6, ""2023-11"": 137090.6}, ""monthly_paid"": {""2023-07"": 266335.49, ""2023-09"": 597946.0, ""2023-11"": 137090.6, ""2024-01"": 137090.6}}","{""Fully Paid"": 5}"
67e9eef7-9782-4f0e-98e6-998fc42e1d1a,56,1,35526.06,35526.06,182.0,1,100.0,0,0.0,"{""monthly_invoiced"": {""2019-05"": 35526.06}, ""monthly_paid"": {""2019-11"": 35526.06}}","{""Fully Paid"": 1}"
5ebb5de6-aee1-4f9c-a679-ed9cc62ea982,57,31,2277521.3000000003,2226112.159999999,90.48387096774194,29,93.54838709677419,8,51409.13999999999,"{""monthly_invoiced"": {""2015-08"": 26916.62, ""2015-09"": 133180.58, ""2015-10"": 137317.5, ""2015-11"": 171218.11, ""2015-12"": 134525.13, ""2016-01"": 106508.47, ""2016-02"": 88230.82, ""2016-03"": 392372.84, ""2016-04"": 115435.74, ""2016-05"": 62868.0, ""2016-06"": 106113.14, ""2016-07"": 147214.0, ""2016-08"": 138367.29, ""2016-09"": 107567.02, ""2016-10"": 86499.06, ""2016-11"": 99340.47, ""2016-12"": 30394.5, ""2017-01"": 15084.78, ""2017-02"": 14202.63, ""2017-06"": 12284.01, ""2017-07"": 10175.18, ""2017-08"": 28441.85, ""2017-09"": 10445.28, ""2018-03"": 32199.8, ""2018-04"": 25037.52, ""2018-05"": 45580.96}, ""monthly_paid"": {""2015-10"": 26916.62, ""2015-12"": 133180.58, ""2016-01"": 137317.5, ""2016-02"": 171218.11, ""2016-03"": 134525.13, ""2016-04"": 194739.29, ""2016-05"": 392372.84, ""2016-06"": 115435.74, ""2016-08"": 62868.0, ""2016-09"": 253327.14, ""2016-11"": 245934.31, ""2016-12"": 86499.06, ""2017-01"": 99340.47, ""2017-03"": 30394.5, ""2017-05"": 29287.41, ""2017-12"": 50901.04, ""2018-05"": 39063.94, ""2019-04"": 22790.48}}","{""Fully Paid"": 23, ""Partially Paid"": 8}"
aa703b46-9a84-4e77-95de-e822c9338632,58,5,270600.35,108240.13,0.0,0,0.0,4,162360.22000000003,"{""monthly_invoiced"": {""2016-12"": 270600.35}, ""monthly_paid"": {""2016-12"": 108240.13}}","{""Partially Paid"": 4, ""Fully Paid"": 1}"
61484503-1723-4b3e-affb-1ac59ce32883,59,5,629254.7999999999,629254.7999999999,431.2,5,100.0,0,0.0,"{""monthly_invoiced"": {""2017-05"": 327931.43000000005, ""2017-10"": 197873.93, ""2019-05"": 103449.44}, ""monthly_paid"": {""2019-04"": 525805.36, ""2019-09"": 103449.44}}","{""Fully Paid"": 5}"
9796c699-5912-47e0-ad24-bd883347558a,60,22,3810708.15,3556153.5699999994,31.40909090909091,9,40.909090909090914,4,254554.58,"{""monthly_invoiced"": {""2017-07"": 996759.11, ""2017-09"": 1505530.5, ""2017-10"": 1269337.54, ""2017-12"": 39081.0}, ""monthly_paid"": {""2017-09"": 996759.11, ""2017-10"": 1250975.92, ""2017-11"": 1269337.54, ""2018-02"": 39081.0}}","{""Fully Paid"": 18, ""Partially Paid"": 4}"
837a361c-b68e-4b70-a976-e217918e0f7c,61,52,4530380.150000001,933376.8799999999,260.1923076923077,35,67.3076923076923,47,3597003.270000001,"{""monthly_invoiced"": {""2013-04"": 935662.96, ""2013-11"": 1181183.22, ""2014-07"": 1181183.22, ""2014-09"": 54712.6, ""2015-05"": 49725.09, ""2015-07"": 249422.63, ""2015-08"": 40442.6, ""2015-10"": 101187.84, ""2015-12"": 322246.68999999994, ""2016-02"": 153859.26, ""2016-09"": 198691.9, ""2016-10"": 20687.38, ""2016-11"": 20687.38, ""2016-12"": 20687.38}, ""monthly_paid"": {""2015-02"": 27356.3, ""2015-04"": 187020.68, ""2015-07"": 20628.8, ""2015-08"": 9077.56, ""2015-09"": 41500.52, ""2015-10"": 14825.449999999999, ""2015-12"": 294698.71, ""2016-01"": 46728.96, ""2016-02"": 6321.48, ""2016-03"": 29419.94, ""2016-04"": 14044.97, ""2016-10"": 210722.44, ""2016-12"": 10343.69, ""2017-01"": 10343.69, ""2017-10"": 10343.69}}","{""Partially Paid"": 47, ""Fully Paid"": 5}"
5f01de4e-23ea-4623-a40a-f0e6cdacd20d,62,1,18098.77,18098.77,275.0,1,100.0,0,0.0,"{""monthly_invoiced"": {""2022-03"": 18098.77}, ""monthly_paid"": {""2022-12"": 18098.77}}","{""Fully Paid"": 1}"
e1b65fb5-85da-43b8-b1d3-ef5d8504140d,63,6,341490.49000000005,341490.49000000005,129.33333333333334,6,100.0,0,0.0,"{""monthly_invoiced"": {""2017-08"": 41670.12, ""2017-09"": 177659.72999999998, ""2017-10"": 10049.09, ""2017-12"": 112111.55}, ""monthly_paid"": {""2017-10"": 41670.12, ""2017-12"": 82587.67, ""2018-02"": 78507.26, ""2018-07"": 138725.44}}","{""Fully Paid"": 6}"
2c076ca6-e87f-4c52-a831-16fb79750658,64,42,1970052.2699999998,1891045.1899999997,47.666666666666664,31,73.80952380952381,4,79007.08000000002,"{""monthly_invoiced"": {""2022-01"": 110807.23000000001, ""2022-05"": 43359.57, ""2022-06"": 39155.47, ""2022-07"": 424833.01, ""2022-08"": 39155.47, ""2022-09"": 114519.52, ""2022-10"": 20723.94, ""2022-11"": 83130.39, ""2022-12"": 49043.28999999999, ""2023-01"": 20723.94, ""2023-07"": 79338.41, ""2023-08"": 225162.87, ""2023-09"": 71113.45999999999, ""2023-10"": 222304.94, ""2023-11"": 71113.45999999999, ""2023-12"": 71113.45999999999, ""2024-01"": 71113.45999999999, ""2024-02"": 71113.45999999999, ""2024-03"": 71113.45999999999, ""2024-04"": 71113.45999999999}, ""monthly_paid"": {""2022-03"": 110807.23000000001, ""2022-06"": 43359.57, ""2022-08"": 503143.95, ""2022-10"": 8188.9, ""2023-01"": 259228.24, ""2023-04"": 20723.94, ""2023-09"": 189994.69, ""2023-11"": 71113.45999999999, ""2023-12"": 222304.94, ""2024-01"": 106612.97, ""2024-02"": 142226.91999999998, ""2024-04"": 142226.91999999998, ""2024-05"": 71113.45999999999}}","{""Fully Paid"": 38, ""Partially Paid"": 4}"
bf59f93e-efed-421c-b022-8e632a0673af,65,30,432682.7200000002,432682.7200000002,29.033333333333335,6,20.0,0,0.0,"{""monthly_invoiced"": {""2014-12"": 20343.95, ""2015-01"": 20343.95, ""2015-02"": 20343.95, ""2015-03"": 20747.02, ""2015-04"": 20747.02, ""2015-05"": 20747.02, ""2015-06"": 20747.02, ""2015-07"": 20747.02, ""2015-08"": 20747.02, ""2015-09"": 20747.02, ""2015-10"": 5189.78, ""2015-11"": 5189.78, ""2015-12"": 21662.94, ""2016-01"": 5189.78, ""2016-02"": 5189.78, ""2016-03"": 5189.78, ""2023-05"": 13089.67, ""2023-06"": 79228.94, ""2023-11"": 86491.28}, ""monthly_paid"": {""2015-01"": 20343.95, ""2015-02"": 20343.95, ""2015-03"": 5189.78, ""2015-04"": 35901.19, ""2015-05"": 20747.02, ""2015-06"": 20747.02, ""2015-07"": 20747.02, ""2015-08"": 20747.02, ""2015-09"": 20747.02, ""2015-12"": 31126.579999999998, ""2016-01"": 21662.94, ""2016-02"": 5189.78, ""2016-03"": 5189.78, ""2016-11"": 5189.78, ""2023-05"": 13089.67, ""2023-07"": 79228.94, ""2023-12"": 86491.28}}","{""Fully Paid"": 30}"
0c55f838-d006-4259-96dc-f5082116f6cc,66,14,415980.0300000001,254782.77000000002,309.64285714285717,14,100.0,6,161197.26,"{""monthly_invoiced"": {""2015-01"": 33389.86, ""2015-02"": 58676.88, ""2015-05"": 239863.64, ""2015-06"": 17750.04, ""2015-08"": 66299.61}, ""monthly_paid"": {""2015-03"": 33389.86, ""2015-08"": 39075.44, ""2015-09"": 96458.9, ""2016-12"": 65.67, ""2017-01"": 85792.9}}","{""Fully Paid"": 8, ""Partially Paid"": 6}"
64a4866a-56fd-4135-80a7-d6170e918d64,67,14,831847.5999999997,718732.89,97.92857142857143,9,64.28571428571429,6,113114.71000000002,"{""monthly_invoiced"": {""2015-11"": 428459.99, ""2015-12"": 191986.4, ""2016-01"": 20970.32, ""2016-02"": 71174.07, ""2016-06"": 119256.82}, ""monthly_paid"": {""2015-11"": 97386.97, ""2016-01"": 202230.57, ""2016-04"": 212956.72, ""2016-09"": 119256.82, ""2016-12"": 86901.81000000001}}","{""Fully Paid"": 8, ""Partially Paid"": 6}"
2d8a3d9c-1131-4eae-9da4-2afc72c1f3ce,68,4,102207.48,102207.48,49.0,2,50.0,0,0.0,"{""monthly_invoiced"": {""2018-09"": 22785.46, ""2018-10"": 28139.28, ""2018-11"": 51282.74}, ""monthly_paid"": {""2018-10"": 22785.46, ""2018-12"": 28139.28, ""2019-03"": 51282.74}}","{""Fully Paid"": 4}"
cbe192a5-fd16-412d-858d-11435257b183,69,6,101242.87,101242.87,74.33333333333333,6,100.0,0,0.0,"{""monthly_invoiced"": {""2015-11"": 11763.88, ""2016-04"": 49609.96, ""2016-05"": 11559.75, ""2016-06"": 11559.75, ""2016-07"": 16749.53}, ""monthly_paid"": {""2016-06"": 49609.96, ""2016-07"": 23323.629999999997, ""2016-08"": 28309.28}}","{""Fully Paid"": 6}"
d7256224-fa9a-49ae-b6c1-edf68ace8eff,70,1,51282.74,51282.74,30.0,0,0.0,0,0.0,"{""monthly_invoiced"": {""2019-10"": 51282.74}, ""monthly_paid"": {""2019-11"": 51282.74}}","{""Fully Paid"": 1}"
e797f5b2-1cbb-4cc4-b7df-202daa87bc29,71,9,434495.8,434495.8,21.88888888888889,1,11.11111111111111,0,0.0,"{""monthly_invoiced"": {""2019-09"": 74861.14, ""2019-10"": 71908.28, ""2019-11"": 143069.76, ""2019-12"": 144656.62}, ""monthly_paid"": {""2019-10"": 141271.62, ""2019-11"": 5497.8, ""2019-12"": 143069.76, ""2020-01"": 144656.62}}","{""Fully Paid"": 9}"
e7747f77-9b6e-4936-96d2-34da3c6b7e3b,72,13,2521584.81,276961.9,473.61538461538464,11,84.61538461538461,13,2244622.9099999997,"{""monthly_invoiced"": {""2013-11"": 937867.06, ""2014-08"": 1452702.23, ""2016-07"": 131015.52}, ""monthly_paid"": {""2015-04"": 197152.41999999998, ""2015-12"": 27.82, ""2016-08"": 65507.76, ""2017-07"": 14273.9}}","{""Partially Paid"": 13}"
08a29cd7-8f46-4a3d-a46f-03f5d4db75c4,73,6,880081.3,440040.64999999997,125.33333333333333,3,50.0,6,440040.64999999997,"{""monthly_invoiced"": {""2019-07"": 101295.82, ""2019-09"": 453767.16, ""2019-10"": 325018.32}, ""monthly_paid"": {""2019-08"": 50647.91, ""2019-10"": 226421.17, ""2019-11"": 462.41, ""2020-07"": 81254.58, ""2020-10"": 81254.58}}","{""Partially Paid"": 6}"
583258da-e8ca-45a7-a450-d3fa20e889cf,74,3,145916.19,145916.19,114.33333333333333,2,66.66666666666666,0,0.0,"{""monthly_invoiced"": {""2022-04"": 51282.74, ""2022-08"": 51282.74, ""2023-08"": 43350.71}, ""monthly_paid"": {""2022-05"": 51282.74, ""2023-06"": 51282.74, ""2023-09"": 43350.71}}","{""Fully Paid"": 3}"
5879927f-c95d-4c21-ab63-a0e66c02d0f7,75,1,18889.41,18889.41,4.0,0,0.0,0,0.0,"{""monthly_invoiced"": {""2019-04"": 18889.41}, ""monthly_paid"": {""2019-04"": 18889.41}}","{""Fully Paid"": 1}"
1ad696c4-122d-4bbd-841d-eecdf27e3eed,76,11,2129103.63,1974537.2799999998,94.18181818181819,9,81.81818181818183,2,154566.35000000003,"{""monthly_invoiced"": {""2018-07"": 145781.59, ""2018-10"": 276610.18, ""2019-01"": 62305.38, ""2019-03"": 62305.38, ""2019-05"": 318636.94, ""2019-06"": 268343.06, ""2019-09"": 806703.6900000001, ""2019-11"": 188417.41}, ""monthly_paid"": {""2018-09"": 145781.59, ""2019-02"": 276610.18, ""2019-04"": 62305.38, ""2019-07"": 62305.38, ""2019-09"": 318636.94, ""2019-10"": 437958.87, ""2019-11"": 268343.06, ""2020-03"": 402595.88}}","{""Fully Paid"": 9, ""Partially Paid"": 2}"
79eeb3cd-1d62-43fc-af66-e78d048bcfeb,77,12,2741659.3099999996,2741659.3099999996,55.5,12,100.0,0,0.0,"{""monthly_invoiced"": {""2022-03"": 290345.72000000003, ""2022-06"": 970296.26, ""2022-10"": 726354.3200000001, ""2022-12"": 754663.01}, ""monthly_paid"": {""2022-06"": 290345.72000000003, ""2022-08"": 970296.26, ""2022-12"": 726354.3200000001, ""2023-02"": 754663.01}}","{""Fully Paid"": 12}"
d8164f5d-e0c3-48a4-9f79-d687f206440d,78,37,3120633.720000001,2147986.96,221.83783783783784,36,97.2972972972973,24,972646.7600000002,"{""monthly_invoiced"": {""2015-05"": 114531.66999999998, ""2015-07"": 217975.34, ""2015-09"": 414459.18, ""2015-11"": 369599.72000000003, ""2015-12"": 195888.52000000002, ""2016-01"": 192266.6, ""2016-02"": 32534.87, ""2016-03"": 142701.49, ""2016-06"": 38864.42, ""2016-11"": 138651.56, ""2016-12"": 31774.29, ""2023-05"": 418932.5, ""2023-07"": 291319.21, ""2023-10"": 521134.35}, ""monthly_paid"": {""2015-08"": 114531.66999999998, ""2015-10"": 112402.93, ""2015-12"": 196868.11, ""2016-02"": 150737.59, ""2016-03"": 200119.45, ""2016-04"": 90349.66, ""2016-08"": 89212.20999999999, ""2016-11"": 65859.49, ""2017-05"": 50988.42, ""2017-07"": 54997.62, ""2023-06"": 209466.25, ""2023-08"": 291319.21, ""2024-01"": 521134.35}}","{""Partially Paid"": 24, ""Fully Paid"": 13}"
0725a0ab-4886-4475-9926-68a10b807078,79,2,448423.02,448423.02,600.0,2,100.0,0,0.0,"{""monthly_invoiced"": {""2016-04"": 448423.02}, ""monthly_paid"": {""2017-12"": 448423.02}}","{""Fully Paid"": 2}"
3903d047-98ff-457d-a435-4c2ad949300a,80,33,5592158.58,3151137.41,96.81818181818181,25,75.75757575757575,28,2441021.17,"{""monthly_invoiced"": {""2022-03"": 2160264.68, ""2022-04"": 257465.26, ""2022-05"": 750248.68, ""2022-07"": 171690.18, ""2022-08"": 1456815.04, ""2022-11"": 36861.36, ""2022-12"": 71095.45999999999, ""2023-01"": 11785.38, ""2023-02"": 67480.02, ""2023-03"": 230989.31, ""2023-04"": 9829.53, ""2023-10"": 84040.35, ""2023-11"": 245598.87, ""2024-02"": 37994.46}, ""monthly_paid"": {""2022-04"": 879030.52, ""2022-05"": 90112.84, ""2022-07"": 262587.04, ""2022-08"": 85124.44, ""2022-09"": 60091.56, ""2022-10"": 347977.04000000004, ""2022-11"": 509885.27, ""2023-01"": 8600.99, ""2023-02"": 35547.729999999996, ""2023-03"": 301473.79, ""2024-01"": 230989.31, ""2024-03"": 339716.88}}","{""Partially Paid"": 28, ""Fully Paid"": 5}"
2e89ff69-8261-4728-a890-43067fe1ccaf,81,3,71878.95,47916.33,133.33333333333334,3,100.0,2,23962.62,"{""monthly_invoiced"": {""2014-04"": 23953.71, ""2015-02"": 47925.24}, ""monthly_paid"": {""2015-04"": 47916.33}}","{""Partially Paid"": 2, ""Fully Paid"": 1}"
fb9000d9-9772-4756-970c-a5da57037c70,82,2,61587.88,61587.88,24.0,0,0.0,0,0.0,"{""monthly_invoiced"": {""2019-03"": 61587.88}, ""monthly_paid"": {""2019-04"": 61587.88}}","{""Fully Paid"": 2}"
2364f990-33eb-413d-8175-616974eb2833,83,11,451838.04999999993,451838.04999999993,81.18181818181819,5,45.45454545454545,0,0.0,"{""monthly_invoiced"": {""2017-12"": 111850.34, ""2018-01"": 42131.72, ""2018-02"": 22892.96, ""2018-03"": 15205.08, ""2018-04"": 223700.68, ""2018-05"": 11446.48, ""2018-06"": 24610.79}, ""monthly_paid"": {""2018-02"": 42131.72, ""2018-04"": 373649.06, ""2019-02"": 36057.270000000004}}","{""Fully Paid"": 11}"
dbfb3226-9588-4008-b568-b55a943f02db,84,5,2006706.87,714349.91,190.4,5,100.0,5,1292356.96,"{""monthly_invoiced"": {""2017-08"": 2006706.87}, ""monthly_paid"": {""2017-11"": 132531.26, ""2018-01"": 355220.56, ""2018-03"": 226598.09}}","{""Partially Paid"": 5}"
