id,client_name,month,invoiced_amount,paid_amount
0aa71aa0-9830-4f4f-8407-3b1d755ce430,34,2015-11,600340.73,235345.38999999998
ec4c1b18-e382-4b6d-8b3a-5896fa57bd89,34,2015-12,457640.02,228820.02000000002
d94ef2ea-ef75-417e-8dc8-996f7bf680d3,34,2017-03,57642.22,57642.22
42a9e6da-9524-47be-8cd6-ad91ec7fd0fc,35,2010-04,53598.84,1728.99
f7e6bc27-d683-4145-b2ad-bfc8ea32f021,35,2011-03,16111.23,16111.23
1cbead05-2ce8-47ed-9c21-12d6634acd81,35,2011-04,280584.99,11825.42
f9efa162-3372-4e0d-97e0-27ae2d4fe4ee,35,2012-02,16473.16,16473.16
847ac981-4715-44f9-8485-7620173cac54,35,2012-03,16473.16,16473.16
186465e6-83f1-454a-b9d3-537680652f1e,35,2014-02,118963.34,118963.34
58fdbef9-7bf1-4cd5-8e79-1017d11985a1,35,2014-06,81008.46,81008.46
d3de6b47-2f0c-4b19-b697-578b45f32d17,35,2014-07,107074.02,107074.02
1fb3d677-e0ae-4d97-857a-b90f82fc54c0,35,2014-08,107074.02,107074.02
0a1a905c-3ba3-48a0-a847-acc8a658a7cf,35,2015-05,15340.21,15340.21
146c48d5-50ce-4c51-9cb6-604ebe10b28a,36,2014-03,60028.91,28641.24
8d3330ce-8425-4c30-8876-db56b36db6b2,36,2014-05,29943.04,29943.04
14af8edb-416a-43fa-ba7b-5185b932f2b2,36,2014-06,127423.42000000001,127423.42000000001
bdd2c946-4596-4450-b738-c719ca49fdc2,36,2014-07,78553.37,78553.37
fc5cd3bf-6493-4813-8ad7-d59e938de2c9,36,2014-08,14971.52,14971.52
9b180572-2918-47d5-9f36-fb196cd10723,36,2014-09,14971.52,14971.52
3fccaa10-3778-4dd9-b61e-b5c0c8788d66,36,2014-10,14971.52,14971.52
83d04ebf-4607-4b09-8bc6-f666710ed05b,36,2014-11,29943.04,29943.04
c23b6db9-63f5-4872-8880-e063b6ce8a2c,36,2014-12,29943.04,29943.04
4e1cafe1-85b6-47a1-b2dc-693e4e41c0a4,36,2015-01,14971.52,14971.52
6f4e6e41-7e35-467f-93f9-cab1a02e15d4,36,2015-02,14971.52,14971.52
1681124e-ef19-46fb-bde7-fe1ac28b79b3,36,2015-06,15015.46,15015.46
7c7726e1-1715-42e6-9bba-21b00691baf2,36,2015-08,11559.75,11559.75
4fe07c30-1005-403d-9ab3-bd550d56c753,36,2015-09,11559.75,11559.75
1e9a10bf-96a6-458d-b47f-92929004b4e5,36,2015-10,11559.75,11559.75
b444ec42-8161-4da5-948a-a3bbc6aecf50,36,2015-11,11559.75,11559.75
67387b00-666b-4b1c-bc64-5b30adc56003,36,2015-12,11559.75,11559.75
18419fd9-6d9e-4af2-a11d-1ee92496bf81,37,2016-01,491755.74,491755.74
0ed30b28-cdc2-470e-8ba8-d3d701757e1e,37,2016-02,18137.15,18137.15
0456f8dd-f69f-4fda-a0b1-4e9b497b7038,37,2016-03,983775.27,327925.08999999997
1a734f49-9f69-457e-8dd2-9ae08547a9f7,37,2016-04,627254.61,627254.61
209c35db-aefe-4ebc-8235-542f77eb57fd,37,2016-05,545305.9,545305.9
bb3f192a-aeaa-4df5-81ee-ac42169eda45,37,2016-06,213303.84,213303.84
38f6b904-5168-460e-b0e3-3a613bbcb6c4,37,2016-07,2079665.6,742702.1
b525e656-54bf-4391-a0fb-50ec4acc3d51,37,2017-05,613941.41,408746.69
2b9e4a23-d12a-4184-a50d-e5d344fe5b6a,37,2017-06,219444.88,187168.38999999998
563e1094-4a9d-4e70-b2b1-040b752ee12b,37,2017-07,195910.08,124607.7
8161d3d7-5a66-40c4-8042-246ea02cc2ae,37,2017-08,1356868.34,358461.92
44116d50-a59b-4163-86dc-227c05c8d1e8,37,2017-09,602407.2,301203.6
432a678e-5284-4753-b0cc-83df45f7bc64,37,2017-10,63833.38,63833.38
6799b427-70ad-4559-9d8f-3b988deda2fd,37,2017-11,763741.32,381870.64999999997
6408885b-fbf3-419d-b984-d77c9ee9247d,37,2018-01,2114802.9,1830638.9
0d597a18-5a8b-4fca-9e82-eaacaa755110,37,2018-02,1315737.66,1315737.66
6f5a6f5b-3fb8-4f47-891c-78d9a3f688ef,37,2018-03,173535.79,121083.35
347f010d-2e25-4395-8315-8fdaef6a525c,37,2018-04,607313.77,464590.51
c3ec5723-bbee-4390-82d2-fc15faed442f,37,2018-05,88591.72,88591.72
891d75d8-8281-4084-99c5-da4a374d1836,37,2018-06,29209.46,29209.46
821d7190-16b4-4529-a498-b434f725aa62,37,2018-07,5339.71,5339.71
fdbc694e-31f5-4b6e-bd63-1e19bb101f2e,37,2018-08,343807.92,343807.92
61b7a652-23fb-47ca-99b7-c83adfefa91e,37,2018-10,16473.16,16473.16
22daa9c4-cf69-46a6-aec1-44eaf56681e0,37,2018-12,60878.34,60878.34
abab7bfe-e81a-48c3-bb58-279b11dba631,37,2019-01,58524.95,58524.95
194530c9-7a96-4834-9359-c26d25a06466,37,2019-02,58524.95,58524.95
67b35dfb-8bac-4533-8607-13887dce367a,37,2019-05,15728.41,15728.41
494ea667-67d7-4354-b666-31acc712acc8,37,2019-06,57749.08,45012.79
4e2ae15f-a920-47f3-b478-9e56f72657ec,37,2019-07,104116.3,104116.3
964642df-0a8d-4938-bc7a-76756a492f63,37,2019-08,48004.89,48004.89
43982285-24e6-494b-9ce4-5c8d755904f7,37,2019-09,57788.479999999996,57788.479999999996
113d7c85-1c12-452f-9c80-6e6a15272de0,37,2019-10,102166.94,67221.7
0e6c8aba-0c19-4f1a-97e7-26db659c4538,37,2019-11,99498.19,67221.70000000001
c84a029c-4647-4ee3-996f-fce38e33cad7,38,2017-12,65458.21000000001,65458.21000000001
b3840aa8-d0c9-4187-9862-2aba07a75aab,38,2018-02,284600.22,184990.13
49f9b0fe-b5e4-44fd-a1a4-f726b06edd8d,38,2018-03,191476.31,156872.05
9aa6f6de-c213-473f-813c-23555b3268ed,38,2018-04,10293.87,10293.87
d0be0b7d-f329-43df-bc43-13c4d92fc500,38,2018-05,15483.650000000001,15483.650000000001
4e1b63b1-a04c-4022-b7b5-98bb06a283e5,38,2018-07,20918.19,20918.19
f238a755-5fb8-472d-b3d4-e8c7b45411f5,38,2018-10,70268.12,55113.95
714147f6-e076-485a-9b4b-1a2e1661f0ec,38,2018-11,41486.85,41486.85
deacd4de-a0df-41be-8352-070e0171f03a,38,2019-05,96133.3,96133.3
de8b8fb2-b4df-43d1-8709-7bca2807b2ca,38,2019-07,52452.44,52452.44
16eeebcc-ba3a-477b-9d19-6407ea31a082,38,2019-08,5189.78,5189.78
e0072f75-77c0-4581-b379-863d3db9a355,38,2019-09,125882.59,125882.59
7adab5b3-7dac-4877-89f1-64398e046413,38,2019-10,33363.89,33363.89
636ee587-e02e-4249-9e1a-4a42ecc44307,38,2019-12,67194.9,66371.25
85cb1cdd-d0ac-403a-93e4-ab61e11270f6,39,2023-01,82850.72,82850.72
2557ef1c-9431-47d5-9dc5-084c0c001c8a,39,2023-02,200230.3,200230.3
6a2b9c49-f235-4cbc-8cab-40a93c746ece,39,2023-07,200230.3,200230.3
93acb91a-2648-40af-a20f-33c62cc918ac,39,2023-10,149604.36,149604.36
e2f6d7c5-fa9a-4fe3-8bd3-9ad0cdb7091d,40,2023-08,30099.63,30099.63
9986d945-b84c-4993-b831-65d2ab2c10a6,40,2023-11,615444.39,615444.39
c52349ce-882e-42b4-81ed-72e2f1be03e7,40,2023-12,2091373.37,2091373.37
0c64fc10-a7fb-497b-a0b5-9675482a4ff5,40,2024-02,2682218.88,2682218.88
07f93a1b-b80c-4d4f-8db9-788803dec20f,41,2015-01,81008.46,81008.46
0a2e63af-e0a8-40e7-861f-42d05f7b9456,41,2015-05,243595.69,243595.69
0114ce09-92ce-4f01-9f6a-0a47e34b4aca,41,2015-06,474807.88,420289.43
cdd0699b-7263-4b38-a8e1-006baa758b0d,41,2015-07,271243.86,271243.86
bb8b976c-ad10-4902-84f3-5d8054c3d59c,41,2015-08,201982.68,201982.68
3474fa26-997b-42cb-b1fe-4d9640dee3d6,41,2015-09,194396.14,194396.14
5b8bc319-ee4e-4b01-88b3-ea0103142f21,41,2015-10,81008.46,81008.46
11649046-75ac-4758-bf36-97b22980d47d,41,2015-11,81008.46,81008.46
aa84d249-fa08-4e4e-9501-88779179d933,41,2016-07,69302.74,69302.74
63011214-ac01-4945-9e86-f42aa895d658,41,2016-09,170294.08000000002,170294.08000000002
61b70af7-c87f-4789-a317-d6266da48b80,41,2016-10,226956.55000000002,226956.55000000002
1d2d8cc4-9096-4c43-950d-a05ef5b14a2b,41,2016-11,126463.94,126463.94
08021318-a23c-4383-aada-758eba460ad6,41,2017-02,85126.26,85126.26
e83db9a0-b18c-4189-a938-9a09655c9546,41,2022-04,25512.0,25512.0
f03335d6-fcd9-4e1b-9b08-6e4360164a92,41,2022-10,142709.45,142709.45
b77cffad-4433-4029-9220-b1852d9c7564,42,2022-06,350727.18,233818.12
986498f4-1a14-49f2-a047-31db997dd94c,42,2022-08,116909.06,116909.06
007ae712-7101-4501-8a67-db408cc3264d,43,2015-06,47795.69,47795.69
16a0eed8-997b-4546-8d7a-eaeab4308947,43,2015-08,134124.11,134124.11
66ba0864-eb9a-443e-a750-22cfc7a0c07d,43,2016-11,15557.24,15557.24
674580be-c2ee-4b84-ad56-e0b3a2df4fa8,43,2016-12,27707.82,27707.82
02610b2f-e7ac-4db8-91d5-ede59547559d,43,2017-01,27707.82,27707.82
0327d4bc-9a81-4da0-be4e-065f94544e94,43,2017-02,27707.82,27707.82
1d682c2f-4d76-4370-9501-0276b4d58498,43,2018-09,17435.27,17435.27
af95f20d-80ee-4956-b884-65ed14561c7c,43,2018-11,17774.53,17774.53
90cc26f1-54f6-46e6-8365-9f7722a002ab,43,2018-12,17774.53,17774.53
14307681-bcdd-42fe-9718-56045a74cfdd,43,2019-01,17774.53,17774.53
c1ad171e-a529-40fc-aa7b-f09fa19d5e90,43,2019-02,17774.53,17774.53
b67dfe8b-3b2f-41e0-ba59-73de49d83e4d,43,2019-03,17774.53,17774.53
2c813e35-797c-4cc4-bf54-a7f50a66ed7b,43,2019-04,342456.45,342456.45
1061d3dd-6fb6-4bf3-8383-9f23dae30520,43,2019-05,216229.75,216229.75
b03711bb-fbd5-4286-acc0-a351896a2216,43,2019-06,117111.60999999999,117111.60999999999
3a48b12b-b090-4f2f-b628-840aa8ae3697,43,2019-07,17774.53,17774.53
565e92ec-aaeb-400b-9e4e-e06cd1339063,43,2019-08,77052.29999999999,77052.29999999999
d5025835-6f40-457b-895d-699139a54754,43,2019-09,118539.15,118539.15
5a728556-e3e7-4e45-9cce-fd8e450b34cf,43,2019-10,53356.369999999995,35565.45
4c5031e1-9e70-4490-a35f-63a28db4203f,43,2019-11,123017.32999999999,123017.32999999999
0601dc9b-57e5-4692-82ce-a528dc870633,43,2019-12,63739.56,63739.56
17d5cadf-54e7-4836-8b14-a16a9ee98837,43,2022-01,40606.2,40606.2
9e521595-a574-4a26-ac03-ac7f6406c8b9,43,2022-02,28174.11,28174.11
8e6477fc-7584-4ac7-8750-aba49cf11bd3,43,2022-03,68780.31,40606.2
9df888b3-70ad-440d-b74e-131984bbcb1d,43,2022-04,28174.11,28174.11
269dde55-41a1-435b-a092-72a19d3fd0e3,43,2022-05,40606.2,40606.2
3e4d3041-b60f-4129-a850-170a43286883,43,2022-06,43189.57,43189.57
a5997f18-0314-4321-a1df-0eb887a56613,43,2022-08,95405.79,53918.92999999999
4d4034fc-3d36-447b-a22e-529c90622257,43,2022-09,28174.11,28174.11
3f7c5029-93f6-43a9-b58a-3d545dec62f6,43,2022-10,41594.55,41594.55
3aef19a5-7f55-48b8-a8b1-d943c75b408d,43,2022-11,68780.31,40606.2
5b658bea-8dfb-4dc1-b12c-1fc78b62ae37,43,2022-12,28174.11,28174.11
1f56b77b-ce66-4613-958d-9104452ca665,43,2023-01,28174.11,28174.11
1d334b5a-9f48-4435-81f0-8aa57cb98c85,43,2023-08,15015.46,15015.46
d9af06a1-b50a-4a6f-97b7-898ae04e44c5,44,2022-06,49013.56,49013.56
ffab0be8-ae63-4185-bc6f-4b288460959a,44,2022-07,25512.0,25512.0
69c2823c-cfc9-45a7-a9eb-35197e110180,44,2022-08,115607.7,115607.7
3c801b5c-b9e0-418d-8962-81e4a98b67a8,44,2023-03,106075.73,106075.73
98fdbc88-a0f5-42c3-aa80-105ce68101a1,44,2023-05,5497.8,5497.8
50ed5d92-5d9e-460a-a91b-ef88bde6c2fc,44,2023-08,15015.46,15015.46
1233bc46-9fba-4da3-be4d-a19722a56e60,44,2023-09,17435.27,17435.27
9b56f462-008d-4712-a695-e00f50cee31b,44,2023-11,17931.38,17931.38
3ff4497c-beca-4440-bce5-ba8ef3156921,45,2015-05,39465.34,39465.34
05af1691-80a1-4d87-9d3a-4bea838165fb,45,2016-06,89208.0,89208.0
84b9b194-9353-41a2-aea6-ac52a1df7707,45,2016-08,64222.34,64222.34
a2c8587f-e2cb-4e2d-a68e-e3f7161726cc,45,2016-09,14868.0,14868.0
bf87b0d3-9b1d-4b8c-b9cc-4d43816f3ea2,45,2019-03,61098.44,61098.44
b2ee203d-4869-4592-bb6a-a87b8c9e5fe2,46,2015-02,210502.66,105251.33
d36b297f-ad34-42fb-b19d-35ca8e705af0,46,2015-03,315753.99,105251.33
74b9fabc-b355-40c7-a50b-e66aec13ee2a,47,2022-01,136809.8,136809.8
495940c3-ad2e-4a98-8306-4c9c9ca26930,47,2022-02,497165.74,497165.74
320834c7-b392-4db3-97a3-488ea33348c0,47,2022-03,1661082.41,1661082.41
0cf73119-8685-4ed4-962c-9646acf2b8a7,47,2022-05,6390398.149999999,2812990.85
da48d143-6e7f-4985-9319-5a9204a21d97,47,2022-06,68194.92,68194.92
1fa79b62-1179-4daa-9bf2-336f65e01a93,47,2022-07,1974133.76,1697510.5
b46b5a2f-33ae-4c22-8a44-98cb6b89578d,47,2022-08,57494.87,57494.87
d137f28e-867b-4f7b-b78d-83e3f9ea0524,47,2022-09,557097.82,418768.20999999996
ee78de51-627c-48f8-a73b-89252ae97199,47,2022-10,96324.84999999999,96324.84999999999
05c41eaa-dc07-4ffa-bac3-bd69fc0b2ce8,47,2022-11,39652.1,39652.1
28cb74de-8b7b-4789-b34d-d680207403f1,47,2023-02,2219582.69,1897379.49
9c3306c5-75c9-41e5-bae9-05aedcf9dd8e,47,2023-04,91640.76,91640.76
c4bc9eb5-2b78-48a1-bedc-404df305615a,47,2023-09,2054427.05,1575220.31
2f8a5d86-61e6-4453-98dc-504bf4dd500c,48,2014-10,22048.09,22048.09
24b792df-ee4a-4ec0-8980-7b4e3240f3ca,49,2022-12,25685.74,25685.74
fff4aaf5-5655-4cbf-9569-9902bc2fc2ea,49,2023-01,128174.74,128174.74
05247cd4-0668-43ba-b400-3bc151d8f5e9,50,2019-10,347344.85,347344.85
24f2ce3a-b850-441d-b688-c4efdb3be97a,50,2019-12,569681.68,569681.68
65054c1a-c7f0-4f3e-9058-a2152fc45ad4,51,2015-01,366941.89,366941.89
82f7da45-a39b-449e-bc0b-3e100bc78f63,51,2015-03,252034.59,252034.59
9fb931f6-16d3-4be3-b542-2a970a6252b1,51,2015-04,244015.11,244015.11
a438d5c9-30e4-4685-8fdf-38b01dce76ff,51,2015-06,101769.79,101769.79
010693d0-c9eb-4144-9dce-c8465bf87e9a,51,2022-04,7581.99,7581.99
aa3bce26-107b-4c01-a53c-dd6de5b6c7a6,52,2018-08,86891.98000000001,86891.98000000001
2050ec15-0905-4e2f-9b3f-0f9ad230939d,52,2018-10,94534.82,60475.6
d7938015-754a-4183-8b9c-2c3f567aca3f,52,2018-11,62847.09,62847.09
34de6091-ac44-4627-bc93-05d09c034f74,52,2019-01,57575.74,28787.870000000003
c0454aef-c7c9-4128-a6b3-eb61805e8d5c,52,2019-02,220098.68,220098.68
3f6752e3-dded-4684-8677-04ac4acaba21,52,2019-05,79045.21,79045.21
df709c89-db6b-47ad-b545-9fd6a4c9872f,52,2019-06,68538.88,68538.88
376361a0-7a3e-400a-a305-a285c5952d3a,52,2019-07,114152.98000000001,114152.98000000001
f8b933e8-1239-47d6-8191-19a7d16d1cd1,52,2019-08,18243.18,18243.18
9e22b908-ef30-4d0b-a756-68ba5624aada,52,2019-09,46993.28999999999,46993.28999999999
7f34f0de-bffb-41a8-9413-3ec5abdcfa23,52,2019-10,39587.92,39587.92
a1412206-efe2-4806-97ed-75bc4f7e3605,52,2019-11,25841.01,25841.01
1dfa4bdd-b317-499c-8149-1eca35ca895d,52,2019-12,50700.96,50700.96
95712725-514e-478e-8af0-91e69b8e1397,53,2015-12,361860.82,180930.41
2a96ad53-99e5-4612-9b2c-4356f8c60b79,53,2016-01,243323.38,121661.69
c13ddadd-5ef1-4d29-8414-e366dc318a86,53,2016-02,275567.13,275567.13
5ecdff8e-3a31-4acf-87a3-46e2d6c37568,53,2016-03,955910.8200000001,318636.94
821b9ec0-cf5b-4d0a-9879-5d1d3a99f010,54,2018-07,687572.92,343786.47000000003
14507495-b2da-4280-8642-83214d14f7df,54,2019-07,204634.61,204634.61
efa96b3f-f5e6-481b-8727-fda58188a197,55,2023-06,266335.49,266335.49
aa967e67-db53-4063-8acf-dba2d45a0ddb,55,2023-07,301771.63,301771.63
49460dea-d1a6-47c9-bce2-c90b7ba12d06,55,2023-08,296174.37,296174.37
90352e4f-105b-4695-ae2a-ae09b65752f3,55,2023-10,137090.6,137090.6
8fb9c045-8cbc-4c2f-b4b9-138a981dfde7,55,2023-11,137090.6,137090.6
7b7fa79e-2648-4f19-ae9b-3c851a409811,56,2019-05,35526.06,35526.06
1e78251c-6ac5-408a-8d22-0724ba67b9d1,57,2015-08,26916.62,26916.62
69a7499a-14d0-45de-a025-a4bd81589748,57,2015-09,133180.58,133180.58
d9b36d20-1f37-4a35-8d8c-31315806223b,57,2015-10,137317.5,137317.5
b87ecd3a-c943-45a2-abc5-f033fa169afe,57,2015-11,171218.11,171218.11
e4754d1f-3bfa-48cb-bb3c-d76b5fea5bc0,57,2015-12,134525.13,134525.13
e0879823-cfef-4601-b58e-aeb3ffd26225,57,2016-01,106508.47,106508.47
c8c56327-9dc9-42a7-8d65-d4a12d970d37,57,2016-02,88230.82,88230.82
c7ebe63f-f39f-4baa-8ec8-9440a853460c,57,2016-03,392372.84,392372.84
04483aab-97c2-42b6-89ba-2fedc82e1bfd,57,2016-04,115435.74,115435.74
fb288421-5ef0-492a-8445-26b6f0bf54ef,57,2016-05,62868.0,62868.0
bc4cfa45-aad8-4446-901a-0c0d3a39ce2c,57,2016-06,106113.14,106113.14
f2a85d35-5cd9-415a-8d89-63bb4a95fc3d,57,2016-07,147214.0,147214.0
f1e8c625-8521-404c-b01e-33252a956d51,57,2016-08,138367.29,138367.29
17263a4e-2095-416b-ade0-6d3b6d83921e,57,2016-09,107567.02,107567.02
75bddfef-afdf-4d73-a2b2-a618814d8797,57,2016-10,86499.06,86499.06
169c1c25-cdc9-4b6c-8c12-7d8050bfab52,57,2016-11,99340.47,99340.47
7e77912d-f65a-4310-a5af-419e44349ab6,57,2016-12,30394.5,30394.5
40d4ed73-80ab-4077-9e8f-5a4cc362f0b1,57,2017-01,15084.78,15084.78
8159d1e6-0499-43b4-909f-29a7ee6de100,57,2017-02,14202.63,14202.63
b68c6f49-ac4f-414a-b1f7-af55d8b23773,57,2017-06,12284.01,12284.01
fe5e4023-4ba2-461a-9695-4d9f432f3e84,57,2017-07,10175.18,10175.18
400fa61f-fc91-4a13-9c10-4a72f6ce7e20,57,2017-08,28441.85,28441.85
e414b291-6a31-4e52-9b92-25edcbe78269,57,2017-09,10445.28,10445.28
6060643d-3271-4674-9338-92018570679f,57,2018-03,32199.8,16099.9
fdba3adc-4bf2-4475-a64d-ce07eab8e640,57,2018-04,25037.52,12518.76
f4d1f769-f58b-4b9d-926e-5a9111b4cd09,57,2018-05,45580.96,22790.48
6337859b-a73f-455a-af9a-1a30ee366e45,58,2016-12,270600.35,108240.13
3747db38-e5f1-47e8-b18c-ad40263dbb2d,59,2017-05,327931.43000000005,327931.43000000005
cc89f22d-8c8c-44c3-8e7f-dfc4f9276f62,59,2017-10,197873.93,197873.93
ec890cfe-3010-4e8d-ae5e-ed456a23a0ab,59,2019-05,103449.44,103449.44
3fea5fda-0912-45fb-9da4-ce22d753c56d,60,2017-07,996759.11,996759.11
09a8994f-7786-48f4-bf59-b90262220953,60,2017-09,1505530.5,1250975.92
f8f17369-44ea-41e6-a481-9b8130dadb6d,60,2017-10,1269337.54,1269337.54
51f05a02-790b-4790-821d-5783a313b701,60,2017-12,39081.0,39081.0
886e42d2-df43-448e-afac-e17587ff96ef,61,2013-04,935662.96,11695.78
77ef3aaf-cc61-412a-965a-ddc472e93fd1,61,2013-11,1181183.22,19686.4
7b801c7f-5125-43fe-81b5-fe7efb9635e7,61,2014-07,1181183.22,196863.88
21db6354-280f-44a8-944d-c550f0a72874,61,2014-09,54712.6,27356.3
ab785a03-1c18-4daa-a25c-540b37ee7aed,61,2015-05,49725.09,16575.039999999997
fd692e13-72cf-40f3-996b-aea9c50a23e9,61,2015-07,249422.63,249422.63
ddc97095-583a-48b8-b009-ed66dfe07016,61,2015-08,40442.6,30053.1
948716c1-cb95-427c-bb52-0f3811c7ce9a,61,2015-10,101187.84,33729.28
0445f430-80e1-4d01-9f24-835c5ab8cde4,61,2015-12,322246.68999999994,91095.39
d471c59d-7b30-4723-9287-78fb99e204d2,61,2016-02,153859.26,35741.42
3201fe0f-a8cf-4a52-9376-165ebfe3c1d7,61,2016-09,198691.9,190126.59
ab461745-413f-4b3c-bbf0-6d116d994219,61,2016-10,20687.38,10343.69
73417b93-667d-403e-8b7a-804ffc3c9bbd,61,2016-11,20687.38,10343.69
65746af1-ba9a-48ba-8680-840aa6d814db,61,2016-12,20687.38,10343.69
64c7d9ba-b0df-44b4-a042-1354839155b3,62,2022-03,18098.77,18098.77
a65790e5-db34-4c76-949d-6cfd61d4d8b7,63,2017-08,41670.12,41670.12
761bbe28-2ffd-4508-bb4f-edcb6bc48f8f,63,2017-09,177659.72999999998,177659.72999999998
8b6ed35b-fa20-4175-8b59-dd04c96b2935,63,2017-10,10049.09,10049.09
07a96e73-6789-46bc-bb50-b962b8f798d0,63,2017-12,112111.55,112111.55
cef7c26b-4647-4330-bd06-bd8d4e1ea4f4,64,2022-01,110807.23000000001,110807.23000000001
33abc1fd-2f6c-4dbd-8e36-42615d363683,64,2022-05,43359.57,43359.57
003228cf-41fc-4b43-9bf7-52f9675244c4,64,2022-06,39155.47,39155.47
a33f12a2-a04f-4e34-a27b-b5dc35a0945c,64,2022-07,424833.01,424833.01
13229c2b-4cfc-4f57-a04e-1bcb7c0939b6,64,2022-08,39155.47,39155.47
10b3a971-70f3-4b1d-a066-7a9877e84907,64,2022-09,114519.52,114519.52
f451c75e-1f9f-44e4-9bd1-902859963471,64,2022-10,20723.94,20723.94
a270e492-a5e9-444b-89cd-4b08b0824dda,64,2022-11,83130.39,83130.39
181276ef-1bb3-4a93-9789-1355c2cebe35,64,2022-12,49043.28999999999,49043.28999999999
079f0065-56d3-4653-b8e3-810d335cf764,64,2023-01,20723.94,20723.94
2f05b862-1726-44f5-a756-9d4cdd29cbfc,64,2023-07,79338.41,74593.84
2ac53749-3855-4994-8ea3-347e7ed67603,64,2023-08,225162.87,150900.36000000002
a45c34bd-7896-4410-8f8d-a4e8c8bfbf5b,64,2023-09,71113.45999999999,71113.45999999999
0626617a-fa4a-4c6e-9192-8d2f50a049c7,64,2023-10,222304.94,222304.94
bb97cdee-ef5d-47cb-8044-d035aad30b0a,64,2023-11,71113.45999999999,71113.45999999999
3e4dce2c-45cf-4bba-ab86-75f45712e271,64,2023-12,71113.45999999999,71113.45999999999
3972e904-a9ae-487b-a10f-560843c4a5f2,64,2024-01,71113.45999999999,71113.45999999999
4d4f31bf-47fd-47ed-ba0d-a6e9fab33733,64,2024-02,71113.45999999999,71113.45999999999
62cdfaa1-c20b-47a0-8209-c20d1b599db3,64,2024-03,71113.45999999999,71113.45999999999
7e67c32f-76fb-4d20-8e21-28a9ab6a0c52,64,2024-04,71113.45999999999,71113.45999999999
a8d0b482-53f5-403f-a1ef-5e80f6c52b9e,65,2014-12,20343.95,20343.95
b7c67338-cc1d-49b5-bc98-7971583d1ea7,65,2015-01,20343.95,20343.95
5a80fc4c-4fcc-4069-8047-13a61db904c3,65,2015-02,20343.95,20343.95
0671416f-7e5f-43d1-9116-5172175fb886,65,2015-03,20747.02,20747.02
7394af84-90e1-4216-b2e8-0a564b6d101d,65,2015-04,20747.02,20747.02
a57a2fb7-83d1-44e7-be96-03b7686b7371,65,2015-05,20747.02,20747.02
b4a030af-3fbb-4430-b437-b8f80212dbbb,65,2015-06,20747.02,20747.02
cc487793-2ee9-4294-b6ca-07c89805f4d0,65,2015-07,20747.02,20747.02
ef2f02b0-b29e-49aa-9aeb-4e9b23ae258d,65,2015-08,20747.02,20747.02
3902ae76-64cc-49cc-aa6a-75fb8c06c3cb,65,2015-09,20747.02,20747.02
259d86fe-6e4a-4960-8d73-9a6d7c955e06,65,2015-10,5189.78,5189.78
e9e20cb4-9db5-4aad-8531-247360dda59a,65,2015-11,5189.78,5189.78
ec1d5833-0d9b-4fbe-8974-fbcd4eb39cb6,65,2015-12,21662.94,21662.94
becec5ec-5fa4-4709-97e1-b78f7f5b23de,65,2016-01,5189.78,5189.78
750aaff8-a3ed-4c76-8e9b-191da7d162da,65,2016-02,5189.78,5189.78
915fd6ba-aef8-4eba-8e1a-e418b1cc4a04,65,2016-03,5189.78,5189.78
6cfbe01b-016c-4d24-ba89-2559d325e1b0,65,2023-05,13089.67,13089.67
ded9b7c8-ebe0-48fb-93f6-b26ca1d49244,65,2023-06,79228.94,79228.94
108fb7cf-c089-433a-b6d4-0986e751cc08,65,2023-11,86491.28,86491.28
e6660af6-d81a-4448-afe9-5afa4939a13b,66,2015-01,33389.86,33389.86
66a42603-702c-4575-a959-090a12664264,66,2015-02,58676.88,19558.96
682f3d3a-529c-4167-bf39-18aae871a18a,66,2015-05,239863.64,117784.3
bda9975d-4239-40f4-8251-48a898eb0a1b,66,2015-06,17750.04,17750.04
bfb6118f-a2ed-4b0a-bfe1-27c32e75439f,66,2015-08,66299.61,66299.61
6a9c3878-78b6-4d53-aa85-bc4fc5a89311,67,2015-11,428459.99,315345.28
a3ea9ef1-3752-48be-a49f-b293fccd72f8,67,2015-12,191986.4,191986.4
a0568c77-e2c2-4188-bf35-1270bee655a8,67,2016-01,20970.32,20970.32
f85b21de-89ee-43b7-a7a4-83e7f0f064bb,67,2016-02,71174.07,71174.07
04ad9399-bf81-4546-b025-9a4cfcb714f2,67,2016-06,119256.82,119256.82
2d8358ae-989f-4203-acd2-3c372072ca5d,68,2018-09,22785.46,22785.46
7fcd97a2-e17c-461d-a6b8-53401f05ccc7,68,2018-10,28139.28,28139.28
8cca2f9a-7c39-431d-9b44-209982c505fe,68,2018-11,51282.74,51282.74
5314a8b2-162e-43ff-ae83-5e32da160863,69,2015-11,11763.88,11763.88
2bf4a7e4-574f-445b-a3c5-7191f890b09b,69,2016-04,49609.96,49609.96
c1f5e81e-5160-4ee5-b5b2-2a303bbe5fd4,69,2016-05,11559.75,11559.75
fe3cc8e0-fb76-4a70-81fb-d2bc972ec2f4,69,2016-06,11559.75,11559.75
1fd6a4ec-5083-4982-9983-3f79c7baa8e9,69,2016-07,16749.53,16749.53
642b834e-6b79-4683-917f-38749e986328,70,2019-10,51282.74,51282.74
b11ec66e-6c0c-4a79-96dc-eb1f8644e384,71,2019-09,74861.14,74861.14
3268d957-c209-475c-91f9-5aa27285a4b7,71,2019-10,71908.28,71908.28
